"text","spam"
"got looks scrumptious daddy wants eat night long",0
"cos lar ba dao ok pm lor ask ah said ask fri said ask today",0
"alright omw gotta change order half th",0
"exactly anyways far jide study just visiting",0
"dunno ask",0
"email alertfrom jeri stewartsize kbsubject low cost prescripiton drvgsto listen email",1
"didn spring coming early yay",0
"lol won feel bad use money steak dinner",0
"dont trouble convincing just tel twice just tel neglect msgs dont read just dont reply",0
"leaving qatar tonite search opportunity went fast pls add ur prayers dear rakhesh",0
"talking",0
"thanks looking really appreciate",0
"hi customer loyalty offer new nokia mobile txtauction txt word start ctxt tc mtmsg",1
"wish",0
"haha mayb rite know da feeling liked gd lor faster gals group attached liao",0
"yes glad",0
"little time thing good times ahead",0
"just got room soon hadn clocks til shouted realised wahay hour bed",0
"ok free gym",0
"men like shorter ladies gaze eyes",0
"dunno jus say lido time",0
"promise good care princess run send pics chance ttyl",0
"subscribed best mobile content service uk days send stop helpline",1
"reason ve spoken year anyways great week best exam",0
"monday week gist",0
"realize years ll thousands old ladies running tattoos",1
"important customer service announcement premier",1
"dont gimme lip caveboy",0
"did library",0
"realy sorry don recognise number confused",0
"didnt holla",0
"think spare room head",0
"faith makes things possible hope makes things work love makes things beautiful christmas merry christmas",0
"appointment",0
"carlos phone vibrate acting hear texts",0
"romantic paris nights flights book year ts cs apply",1
"grandmas oh dear ill felt shit morning think just hungover night leave sat",0
"urgent ur guaranteed award unclaimed closingdate claimcode pmmorefrommobile bremoved mobypobox ls yf",1
"jus tot ask cos ba gua went mt faber yest yest jus went mah today going jus lor",0
"wishing family merry mas happy new year advance",0
"ur awarded city break win summer shopping spree wk txt store skilgme tscs winawk age perwksub",1
"nt goin got somethin unless meetin dinner lor haha wonder tis time",0
"lol know dramatic schools closed tomorrow apparently drive inch snow supposed",0
"getting damn job hunting",0
"lol drunkard just doing hair moment yeah tonight wats plan",0
"idc weaseling way shit twice row",0
"wil lt gt minutes got space",0
"thanks picking trash",0
"don tell friend sure want live smokes spend hours begging come smoke",0
"hi kate lovely tonight ill phone tomorrow got sing guy gave card xxx",0
"happy new year dear brother really miss just got number decided send text wishing happiness abiola",0
"means door",0
"hmmm thought said hours slave late punish",0
"beerage",0
"important customer service announcement premier freephone",1
"dont think turns like randomlly min opening",0
"supposed couldn make town",0
"does time fixes spelling gets completely diff word figure",0
"thought living good life perfect partner just txt age join mobile community sms",1
"free polyphonic tones national rate toppoly tune sent week just text subpoly pole unsub",1
"hoping enjoyed game yesterday sorry ve touch pls know fondly bein thot great week abiola",0
"best ur driving tmr",0
"dogbreath just sounding like jan al",0
"omg want scream weighed lost weight woohoo",0
"generally isn uncountable noun dictionary pieces research",0
"really getting just hanging",0
"orange customer claim free camera phone upgrade loyalty offer ends thmarch apply opt availa",1
"petey boy whereare friendsare thekingshead come canlove nic",0
"ok msg leave house",0
"gimme lt gt minutes ago",0
"chance claim ur worth discount vouchers today text shop savamob offers mobile cs savamob pobox uz sub",1
"appt lt time gt fault don listen told twice",0
"free st week nokia tone ur mobile week just txt nokia txting tell ur mates pobox wq norm tone",1
"won guaranteed award cashto claim ur award free stop getstop php rg jx",1
"ll",0
"dled imp",0
"sure make sure knows ain smokin",0
"boooo work just quit",0
"taking half day leave bec",0
"ugh don wanna bed warm",0
"nervous lt gt",0
"ring comes guys costumes gift future yowifes hint hint",0
"congratulations ur awarded cd gift vouchers free entry weekly draw txt music tncs",1
"borrow ur bag ok",0
"outbid simonwatson shinco dvd plyr bid visit sms ac smsrewards end bid notifications reply end",1
"boytoy miss happened",0
"lots used ones babe model doesn help youi bring ll match",0
"bringing galileo dobby",0
"responding",0
"boo babe enjoyin yourjob gettin hunny hope ure ok care llspeak soonlots loveme xxxx",0
"good afternoon starshine boytoy does crave ache fuck sips cappuccino miss babe teasing kiss",0
"road txt",0
"smsservices yourinclusive text credits pls goto login qxj unsubscribe stop extra charge help comuk cm ae",1
"alfie moon children need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity",1
"hmm bits pieces lol sighs",0
"hahaha use brain dear",0
"hey got mail",0
"sorry light turned green meant friend wanted lt gt worth",0
"thanks yesterday sir wonderful hope enjoyed burial mojibiola",0
"secret admirer reveal thinks special opt reply reveal stop msg recd cust care",1
"hi mate rv did hav nice hol just message say hello coz haven sent ages started driving stay roads rvx",0
"dear voucher holder claim weeks offer pc ts cs apply stop texts txt stop",1
"thank skyped wit kz sura didnt pleasure company hope good ve given ultimatum oh countin aburo enjoy message sent days ago",0
"surely result offer",0
"good morning dear great amp successful day",0
"want anytime network mins text new video phone pounds week reply delivery tomorrow",1
"sir late paying rent past months pay lt gt charge felt inconsiderate nag great cost didnt speak recession wont able pay charge month askin ahead month end help thanks",0
"tried contact offer new video phone anytime network mins half price rental camcorder reply delivery wed",1
"chance claim ur worth discount vouchers text yes savamob member offers mobile cs sub remove txt stop",1
"luv soo don understand special ring morrow luv xxx",0
"pls send comprehensive mail paying",0
"prashanthettan mother passed away night pray family",0
"urgent landline complimentary ibiza holiday cash await collection sae cs po box sk wp ppm",1
"going",0
"shit suite xavier decided lt gt seconds warning samantha coming playing jay guitar impress shit don think doug realizes don live anymore",0
"stomach trauma swear just eat better lose weight",0
"office whats matter msg break",0
"yeah barely room fucking shoes sorry man later",0
"reach orchard wan buy tickets",0
"real baby want bring inner tigress",0
"da run activate version da",0
"ah poor baby hope urfeeling bettersn luv probthat overdose work hey careful spk sn lots lovejen xxx",0
"stop story ve told ve returned saying order",0
"talk sexy make new friends fall love worlds discreet text dating service just text vip meet",1
"going babe",0
"hai ana tomarrow coming morning lt decimal gt ill sathy ll rto office reply came home",0
"spoons okay",0
"did just say somebody named tampa",0
"work going min",0
"brother genius",0
"sorry guess hold connections maybe hour ll text",0
"did time bus coz need sort stuff",0
"dude ive seeing lotta corvettes lately",0
"congratulations ur awarded yrs supply cds virgin records mystery gift guaranteed ts cs pm approx mins",1
"consider walls bunkers shit important just play peaceful guess place high don matter",0
"private account statement xxxxxx shows redeemed points identifier code expires",1
"hello need posh birds chaps user trial prods champneys need address dob asap ta",1
"want xmas free text messages new video phone half price line rental free",1
"officially philosophical hole wanna home ready saved",0
"going good problem need little experience understand american customer voice",0
"ll text drop",0
"ugh long day exhausted just want cuddle nap",0
"talk atleast day miss best friend world shakespeare shesil lt gt",0
"shop till drop cash travel voucher ntt po box cr bt fixedline cost ppm mobile vary",1
"castor need",0
"sunshine quiz wkly win sony dvd player know country liverpool played mid week txt ansr sp tyrone",1
"secret admirer looking make contact reveal thinks ur special",1
"secret admirer looking make contact reveal thinks ur special stopsms",1
"reminder downloaded content paid goto mymoby tv collect content",1
"knew giving break times woul lead wanting miss curfew gonna gibe til midnight movie gonna til need come home need getsleep need studdying ear training",0
"love massages use lots baby oil fave position",0
"dude sup",0
"yoyyooo know change permissions drive mac usb flash drive",0
"gibbs unsold mike hussey",0
"like talk pa able dont know",0
"dun cut short leh dun like ah failed quite sad",0
"unbelievable faglord",0
"wife knew time murder exactly",0
"ask princess",0
"great princess thinking",0
"nutter cutter ctter cttergg cttargg ctargg ctagg",0
"ok noe busy really bored msg oso dunno wat colour choose",0
"doesn class early tomorrow shouldn trying smoke lt gt",0
"superb thought grateful dont want means opportunity happier tomorrow today",0
"hope having good week just checking",0
"used just hope agents don drop ve booked things year boston nyc experiment",0
"thursday night yeah sure thing ll work",0
"probably money worries things coming outstanding invoices work did months ago",0
"possible teach",0
"wonder phone battery went dead tell love babe",0
"lovely smell bus ain tobacco",0
"getting worried derek taylor assumed worst",0
"hey charles sorry late reply",0
"lastest stereophonics marley dizzee racal libertines strokes win nookii games flirt click themob wap bookmark text wap",1
